Feature,Duration,ATE,Normalized_ATE,Sum_Normalized_ATE,Type
Electronic Box Temperature,50,0.1935926958422368,0.006804157029527935,1.0,IBS_R
Outboard Sensor Temperature,50,0.955055977877973,0.033567128228674206,1.0,IBS_R
Inboard Sensor Temperature,50,1.029353733679267,0.03617845400836941,1.0,IBS_R
Solar Array's Angle,50,18.839408011185636,0.6621442502971064,1.0,IBS_R
High Gain Antenna Azimuth,50,2.017107620492862,0.07089480796566554,1.0,IBS_R
High Gain Antenna Elevation,50,4.658653210241653,0.16373659063268706,1.0,IBS_R
Heater Dutycycle,50,0.0676521192094201,0.0023777531506475823,1.0,IBS_R
Outboard Sensor minus Inboard Sensor Temp.,50,0.268344629966026,0.00943144570809295,1.0,IBS_R
2.5V_PCU_ELB,60,0.8083469783107297,0.0271638631268559,1.0,IBS_R
Radial Distance from Sun,60,0.4368954164845241,0.014681526142322427,1.0,IBS_R
Electronic Box Temperature,60,0.4106165512988305,0.013798445588814276,1.0,IBS_R
Outboard Sensor Temperature,60,0.4112933633485262,0.01382118932433112,1.0,IBS_R
Inboard Sensor Temperature,60,1.2645499249039085,0.04249420360171306,1.0,IBS_R
Solar Array's Angle,60,9.098141242063663,0.30573586595782254,1.0,IBS_R
High Gain Antenna Azimuth,60,10.952839955961368,0.36806155450206357,1.0,IBS_R
High Gain Antenna Elevation,60,3.9726474007526793,0.1334976849555612,1.0,IBS_R
Heater Dutycycle,60,0.0820981289175713,0.00275884291860447,1.0,IBS_R
Outboard Sensor minus Inboard Sensor Temp.,60,2.32074551173351,0.07798682388191151,1.0,IBS_R
2.5V_PCU_ELB,70,1.2866033193149435,0.057395871851342976,0.9999999999999999,IBS_R
Radial Distance from Sun,70,0.4393552847510663,0.019599809235848607,0.9999999999999999,IBS_R
Electronic Box Temperature,70,0.5290148719994341,0.023599558111587305,0.9999999999999999,IBS_R
Outboard Sensor Temperature,70,0.3649045571556703,0.01627853347341714,0.9999999999999999,IBS_R
